Seed_Channel_Name,Seed_Channel_ID,Seed_Niche,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Video_Count,Discovered_Niche,Discovered_Country,LLM_Score,Embedding_Score,Discovered_Channel_Description,Discovered_Keywords,Seed_Keywords,Level,Timestamp
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,PhantomShorts,UCctYlNNXP7rgokDY9QD--SA,https://www.youtube.com/@realphantomshorts,3150000,1896,Entertainment - Edits/Clips,US,0.2,0.379,"SUBSCRIBE to PhantomShorts – your ultimate source for short-form videos dedicated to Cameron Boyce, Dove Cameron, Julie and the Phantoms, Disney, movies, and more!

Enjoy captivating edits, unforgettable moments, celebrity highlights, and trending clips from your favorite stars. Connect with other fans, celebrate movie magic, and share your passion!

Subscribe and turn on notifications so you never miss out!
","heartwarming stories, emotional short films, sad love stories, inspiring short films, tearjerker stories, life lessons, moral stories, inspirational messages, kindness stories, overcoming adversity, short film stories, viral short films, drama shorts, emotional shorts, storytelling shorts, social awareness stories, stories about kindness, helping others, mental health stories, abuse awareness, relationship stories, love and betrayal, trust issues, heartbreak stories, relationship advice","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:25:18.510787
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,CodeWithHarry,UCeVMnSShP_Iviwkknt83cww,https://www.youtube.com/@codewithharry,9050000,2468,Programming - Educational Tutorials,IN,0.73,0.807,"Code With Harry is my attempt to teach basics and those coding techniques to people in short time which took me ages to learn.
At Code With Harry, I provide a quick and to the point demo along with resources of anything and everything I teach. Source code and other resources are hosted on my website CodeWithHarry.com. I provide source code(if any) in the description of every video.
Quality programming videos in Hindi :)
Business enquiries: harry@codewithharry.com
","ai tools 2025, how to use ai, ai coding environment, ai productivity tools, ai for beginners, learn to code, coding for beginners, web development project, html css javascript, sql tutorial beginners, productivity tips, notion productivity, task management tools, how to be productive, best productivity apps, data science course, learn programming online, tech careers 2025, how to start coding, coding bootcamp, make money online, business ideas 2025, startup tips, how to start a business, online business ideas","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:25:31.309931
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Josh Talks Stock Market,UCg_Jd7CKe5D5AFeHmwXhmNw,https://www.youtube.com/@joshtalksstockmarket,933000,810,Financial Education - Educational Tutorials,IN,0.67,0.765,"1 Billion+ Views | 12 भाषा | 13,50,000+ Downloads
प्रेरणा, सीखना और आगे बढ़ना

क्या आपने कभी सोचा है कि ट्रेडर्स कैसे नुकसान से निकलते हैं और मुनाफा कमाते हैं? हमारे चैनल Josh Talks Stock Market पर, आपको वो सब सुनने और सीखने को मिलेगा. हमारे साथ जुड़ें और जानें कि कैसे सही रणनीतियों और सीखने की ललक से आप भी स्टॉक मार्केट में सफलता प्राप्त कर सकते हैं. 

हमारे चैनल को सब्सक्राइब करें और हमारे साथ इस रोमांचक सफर का हिस्सा बनें.  चलिए, मिलकर सीखते हैं और आगे बढ़ते हैं और कहते हैं, 
Stay Invested!
","stock market basics, how to trade stocks, trading for beginners, stock market tips, investing strategies, trading psychology, make money trading, financial independence, wealth building, passive income ideas, how to get rich, trading motivation, success stories, overcoming failure, inspiring trading journeys, mindset for success, day trading tips, swing trading strategies, technical analysis, trading setups, risk management, crypto trading tips, investing in cryptocurrency, how to trade crypto, cryptocurrency for beginners, crypto market analysis","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:25:43.647585
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Writing Mania,UC0AP0ZUNosuNRWyTWvlZjWw,https://www.youtube.com/@writingmania,336000,204,Stationery - Educational Tutorials,IN,0.3,0.485,"A Writing Enthusiast 🇮🇳

Hey ! this is "" Writing Mania "" from India 🇮🇳 , who love exploring stationery items of different categories and brands and bring the ultimate, detailed reviews of what you love. Do Subscribe ❤️

Here you will find-
✅ Handwriting Tips
✅Cursive Writing Tips & Tricks
✅ Cursive Handwriting Tutorials
✅ Pen Reviews and comparisons 
✅ Stationery Unboxing 
✅ Stationery Haul 
✅ Stationery Humours 
✅ Useful Study Tips


and videos on several miscellaneous topics to boost your intellect . 


Kindly contact here for business purposes only.
Business mail 📩 : writingmania12business@gmail.com

For business DM at writing_mania_official (Instagram)


","stationery haul, best stationery haul, deodap stationery haul, fountain pen haul, mini printer haul, cute stationery haul, best pens, fountain pens, gel pens, ballpoint pens, calligraphy pens, magic pens, best study supplies, aesthetic stationery, school stationery, notebooks for school, study essentials, stationery for students, stationery product review, pen reviews, best stationery products, mini printer review, stationery comparison, writing tool reviews, gifts for students, rakshabandhan gifts, best gifts for sisters, aesthetic gifts, creative gift ideas, unique stationery gifts","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:25:56.604145
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Fit Bharat,UC6KKiblJpZBQqiNvnAMAoWQ,https://www.youtube.com/@coachshivangidesai,2130000,1215,Health and Fitness - Educational Tutorials,IN,0.43,0.496,"Fit Bharat Mission is an initiative started by Health Coach Shivangi Desai. 
Our vision is to spread awareness about Health, Food and Fitness.

Here is what you will get on our channel:
-Achieve your health goals faster than you can ever imagine.
-Genuine knowledge and Tips on being fit forever.

Join our Mission Let’s make India physically, mentally and spiritually Fit by 2025.

Book your Exclusive One-on-One Health Coaching Session NOW via:
➡️https://link.shivangidesai.com/DiscoveryCall

Check out my highest quality protein which I personally use and recommend.
Right Human Nutrition👉: https://rhnfit.com/

Catch up with me on Spotify: https://open.spotify.com/show/4YbMmNUI3TXCvjSJSSpC9f
Apple Podcasts👉https://podcasts.apple.com/us/podcast/holistic-health-with-shivangi-desai/id1697840977

Follow us on: 
Instagram: https://www.instagram.com/coachshivangidesai/
Facebook: https://www.facebook.com/fitbharatmission
YouTube: https://www.youtube.com/@coachshivangidesai?sub_confirmation=1
","self-love practices, mental health tips, emotional healing, self-care routine, mindfulness techniques, inner peace, healthy eating, kidney health tips, natural remedies, foods for skin, detox diet, nutrition advice, belly fat loss, home workouts, fitness tips, exercise for beginners, quick workouts, healthy lifestyle, mindset shift, personal growth, overcoming trauma, life transformation, self-improvement tips, goal setting, diwali celebrations, spiritual growth, cultural traditions, inner reflection, mindfulness practices, spiritual wellness","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:26:11.295771
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Gen-Z Way,UCHUQEbNQBqO4hj7cxRxUPvQ,https://www.youtube.com/@genzway,1080000,954,Business - Talking-Head Analysis,Unknown,0.54,0.705,"Hi, I'm Aditya! I love talking about business and marketing and enjoy decoding these topics for my cuties. Currently, running India’s no. 1 business shorts channel. It's always great to show different sides of the coin and empower you to think independently. With this talent, I also run a Digital Marketing Agency, providing almost every service needed to succeed as a great marketer for the brands. Join me to explore, learn and grow together ;)
Business Mail- aditya@genzway.in 
IG- @genzwayofficial","business scams, scam exposed, income scams, business fraud, scam investigation, make money online, financial freedom, investment tips, money making ideas, wealth building, latest business news, corporate scandals, company updates, business analysis, market trends, marketing scams, advertising tricks, brand marketing, viral marketing, consumer awareness, tech industry news, business technology, startup news, tech scams, digital marketing","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:26:28.451032
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Best Buy,UC5pK3w6QEq1bUMmU2Hs43Pw,https://www.youtube.com/@bestbuy,815000,1775,Tech - Educational Tutorials,US,0.3,0.477,"Discover how the awesome power of tech can help take what you love to the next level. Subscribe for new product videos, inspiration, tech tips and more.
","google pixel watch, best smartwatches 2023, smartwatch features, smartwatch comparison, fitness smartwatch, wear os tips, smart doorbell, google nest doorbell, home security tips, best security cameras, smart home devices, home automation, unboxing videos, latest tech unboxing, tech gadgets unboxing, unboxing experience, new tech products, tech reviews, fitness tracker, health smartwatch, best health trackers, activity tracker reviews, health monitoring devices, fitness technology, best tech gifts, tech buying guide, how to choose gadgets, best electronics 2023, tech product recommendations, holiday gift ideas","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:26:39.407940
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,My Productive Life Co,UC7ms4uGQX6ZSmFsaVJJVa4Q,https://www.youtube.com/@myproductivelifeco,14900,754,Productivity - Educational Tutorials,CA,0.76,0.783,,"budgeting tips, personal finance, how to budget, monthly budget planner, track expenses, budgeting for beginners, meal planning tips, weekly meal planner, easy meal prep, meal planning ideas, grocery list template, productivity spreadsheets, organize your life, time management tools, how to be productive, productivity hacks, book tracker, reading list template, track your reading, how to read more, reading goals, google sheets tips, how to use google sheets, google sheets for beginners, spreadsheet tutorials, automated spreadsheets","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:26:54.564061
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,ira,UCJpJYcC4bMpVFMmyTAhbnyg,https://www.youtube.com/@its_iraaa,39000,13,Productivity - Educational Tutorials,Unknown,0.67,0.815,🤙🏻,"study tips, how to study, note taking, study motivation, exam preparation, productivity tips, time management, task management, notion productivity, how to plan, bullet journaling, journaling ideas, scrapbooking ideas, notebook ideas, creative journaling, improve handwriting, handwriting tips, how to write better, cursive writing, calligraphy for beginners, simple art ideas, pixel art, drawing ideas, art tutorials, creative drawing","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:27:08.899202
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Ellen Kelley,UC6UXGO8RHpsrVYTIElLiyng,https://www.youtube.com/@ellenkelley,406000,58,Productivity - Educational Tutorials,Unknown,0.76,0.778,"Hi! My name is Ellen and I make videos here on YouTube about studying, stationery, productivity, organization, staying motivated, and much more! Subscribe if you're interested in those topics to be part of our family! 🤗

xoxo
Ellen 💖

⬇︎Frequently asked questions:⬇︎

What's your name? - Ellen
How old are you? - 17 (I was born on Jan 1st, 2004)
What camera do you use? - Canon 70d, Canon m100
What lens do you use? - Canon EF-S 18-135mm f/3.5-5.6 IS Lens
What editing program do you use? - Final Cut Pro X

⬇︎Milestones:⬇︎

1st video- August 7, 2016
1k- Jan 1, 2018 ( on my B-day 😋 )
10k - May 15, 2019
100k - Oct 16, 2019
","study vlog, productive study, study with me, exam prep vlog, finals week vlog, productivity tips, morning routine, time management, study habits, self care tips, back to school, school supplies haul, school year preparation, study essentials, school organization, note taking tips, how to take notes, ipad note taking, effective note taking, study notes, desk setup, aesthetic desk, desk organization, workspace makeover, study space ideas","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:27:23.152425
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Sambucha,UCWBWgCD4oAqT3hUeq40SCUw,https://www.youtube.com/@sambucha,10800000,3512,Pop Culture - Vlog,Unknown,0.2,0.686,"I enjoy making content :) 

Inquiries: sambuchalul@gmail.com
","celebrities who got famous, famous late bloomers, celebrities related to history, actors fired mid-production, most hated youtuber, celebrity trivia, celebrity news, discontinued food items, fast food reviews, drive thru pup cup, most expensive fast food, grocery store secrets, expired food in stores, fast food items, luxury finds at goodwill, thrift store treasures, best thrift store items, shopping tips, hidden gems in stores, unique thrift finds, disappearing app features, how to use apps, best app features, tech trends 2025, popular apps 2025, app recommendations, how much to gift, money gift ideas, gift giving tips, financial advice, money management tips, budgeting for gifts","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:27:36.855301
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Quartz,UC9f78Z5hgtDt0n8JWyfBk8Q,https://www.youtube.com/@qznews,482000,1023,Business - Educational Tutorials,US,0.54,0.584,"Quartz delivers business news and actionable insights for today's business leaders — and the next generation of leaders.


","ai trends 2025, generative ai, ai in business, ai investment, ai tools for business, how ai is changing, stock market predictions, investing in ai, financial news 2025, best stocks 2025, hedge funds and ai, investment strategies, business trends 2025, how to grow a business, business innovation, emerging technologies, business strategies, corporate growth, weight loss drugs, health trends 2025, are weight loss drugs safe, healthcare innovations, wellness industry trends, self-driving cars, future of transportation, autonomous vehicles, transportation technology, safety of self-driving cars","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:27:50.576967
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Pritika Loonia,UCj7qpRNf5slYIV89lr5NxNg,https://www.youtube.com/@pritikalooniaofficial,1150000,582,Self-Improvement - Podcast/Interviews,IN,0.54,0.585,"Heya, Pritika Loonia here from Kolkata. Welcome to Sage Up with Pritika, where I blend wisdom with growth to help you level up in life. From self-improvement and mindset shifts to career insights and spirituality, I bring deep conversations and actionable lessons. Join me on this journey to transform, evolve, and thrive.



","influencer marketing tips, how to become an influencer, influencer marketing strategies, working with brands, influencer partnerships, social media marketing, health tips, affordable healthcare, wellness strategies, mental health awareness, healthy lifestyle, fitness tips, celebrity weddings, celebrity lifestyle, behind the scenes, celebrity interviews, celebrity news, celebrity fashion, finding your passion, self improvement tips, personal growth, what is happiness, discover your purpose, mindfulness practices, jainism explained, cultural insights, spirituality discussions, cultural heritage, tradition and modernity, cultural identity","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:28:05.628193
Thomasfrank,UCG-KntY7aVnIGXYEBQvmBAQ,Productivity - Educational Tutorials,Advika Singh,UCMMSgGr3voFUqS1xYaBVaYQ,https://www.youtube.com/@advikasingh,634000,652,Self-Improvement - Podcast/Interviews,Unknown,0.38,0.588,"Hi Dreamcatchers! This space is all about turning into our best versions.🧿✨
I'm so glad you found my channel. Subscribe to join the dreamcatchers fam :D
✭ listen to my podcast!- 2 Sides of a Coin
✭business enquiries: advikasinghchauhan@gmail.com

✭milestones⤋
0 subscribers- 4 October 2020
100 subscribers- 11 October 2020
1000 subscribers- 21 February 2021 
10K subscribers- 7 May 2021
100K subscribers- 5 December 2022","female hygiene tips, hygiene tips for women, personal hygiene advice, women's self care, hygiene hacks, female health tips, daily routine vlog, night routine living alone, diwali celebration vlog, solo date ideas, adulting tips, vlog life, diy home decor, room decor ideas, aesthetic room decor, home transformation, budget home decor, diwali decoration ideas, easy cold coffee recipe, quick cooking hacks, simple recipes for beginners, cooking tips, foodie vlogs, diy food ideas, self improvement tips, personal growth advice, habits for success, productive days, self care routines, motivation for women, viral challenges, funny clay challenge, trending shorts, creative challenges, friendship challenges, diy art challenges","how to get brand deals, business ideas for creators, make money online, youtube sponsorships, creator economy, monetize your channel, financial independence, money management tips, how to save money, investing for beginners, passive income ideas, budgeting strategies, productivity tips, how to wake up early, overcoming procrastination, time management techniques, self discipline, focus strategies, how to learn coding, study tips for students, best learning resources, improve your writing, reading habits, how to organize your calendar, best productivity apps, how to automate tasks, noise cancelling headphones, tech tools for creators, best apps for students",1,2025-10-30T15:28:19.146969
